date,windSpeed3s,windDir3s,windSpeed2m,windDir2m,windSpeed10m,windDir10m,temperature
2022-10-20 16:00:00,3.34,64.98,3.42,56.49,3.00,57.50,25.33
2022-10-20 17:00:00,2.61,57.00,3.04,55.11,3.01,54.84,22.89
2022-10-20 18:00:00,2.17,48.07,2.58,52.52,2.49,53.35,18.83
2022-10-20 19:00:00,2.38,119.96,1.55,93.09,1.59,92.68,13.60
2022-10-20 20:00:00,2.11,65.31,2.35,67.13,2.29,67.06,11.67
2022-10-20 21:00:00,2.23,61.47,2.37,46.20,2.32,46.52,8.17
2022-10-20 22:00:00,2.58,81.12,2.16,90.67,2.14,87.01,9.00
2022-10-20 23:00:00,3.13,44.67,2.40,28.41,2.25,38.02,2.00
2022-10-21 00:00:00,2.47,96.69,1.89,71.09,1.58,70.04,5.00
2022-10-21 01:00:00,3.07,130.86,2.99,121.69,2.56,127.53,5.33
2022-10-21 02:00:00,1.96,2.82,3.38,13.40,2.42,20.02,3.50
2022-10-21 03:00:00,3.59,198.73,2.15,170.32,2.71,184.39,2.83
2022-10-21 04:00:00,5.42,174.91,4.58,182.24,5.16,184.68,10.17
2022-10-21 05:00:00,5.01,261.18,4.92,241.97,5.08,232.63,0.00
2022-10-21 06:00:00,3.28,301.46,2.84,294.02,2.95,291.52,3.00
2022-10-21 07:00:00,2.59,257.79,3.07,238.53,2.46,177.97,11.33
2022-10-21 08:00:00,2.92,267.53,1.84,266.66,2.40,272.40,3.08
2022-10-21 09:00:00,0.92,149.03,1.15,165.59,1.29,220.34,10.17
2022-10-21 10:00:00,0.94,268.73,1.08,248.12,1.19,251.70,17.42
2022-10-21 11:00:00,1.41,83.01,0.96,88.80,1.02,152.27,19.42
2022-10-21 12:00:00,0.83,54.37,0.92,70.16,0.86,60.98,21.33
2022-10-21 13:00:00,0.70,110.91,0.94,84.17,0.79,71.10,22.67
2022-10-21 14:00:00,1.39,88.20,1.19,70.41,1.09,50.05,22.83
2022-10-21 15:00:00,1.68,24.02,2.04,34.28,1.88,20.08,23.67
2022-10-21 16:00:00,2.01,14.72,1.74,21.20,1.74,9.66,23.50
2022-10-21 17:00:00,1.84,15.94,1.50,21.23,1.56,19.51,22.58
2022-10-21 18:00:00,1.53,53.42,1.46,55.75,1.59,39.78,18.17
2022-10-21 19:00:00,0.98,55.78,1.11,54.67,1.13,51.84,16.17
2022-10-21 20:00:00,1.54,79.62,1.35,88.53,0.99,75.98,11.50
2022-10-21 21:00:00,1.15,84.67,0.94,84.56,0.81,49.80,22.53
2022-10-21 22:00:00,1.86,25.78,1.44,32.20,1.04,55.32,13.47
2022-10-21 23:00:00,1.42,130.26,1.61,173.68,1.60,166.13,7.67
2022-10-22 00:00:00,1.58,127.94,1.72,153.75,0.86,153.92,6.50
2022-10-22 01:00:00,1.55,129.43,1.36,136.13,0.79,120.11,5.33
2022-10-22 02:00:00,1.63,44.04,1.64,66.36,1.74,97.97,11.67
2022-10-22 03:00:00,2.65,8.33,2.82,6.33,2.69,6.17,3.67
2022-10-22 04:00:00,2.61,45.92,2.64,0.42,2.35,331.09,3.18
2022-10-22 05:00:00,2.54,40.03,2.42,28.56,2.68,32.90,1.50
2022-10-22 06:00:00,1.10,47.84,1.28,156.65,0.82,138.20,4.50
2022-10-22 07:00:00,1.65,49.04,1.35,94.70,0.91,87.78,5.83
2022-10-22 08:00:00,3.59,205.88,3.00,200.66,2.94,199.62,5.50
2022-10-22 09:00:00,3.24,182.01,2.05,176.83,1.88,187.85,11.50
2022-10-22 10:00:00,0.61,180.12,0.55,193.37,0.61,214.02,19.42
2022-10-22 11:00:00,1.09,342.92,0.88,339.59,0.74,324.40,23.50
2022-10-22 12:00:00,1.30,351.35,0.90,12.16,1.17,3.38,22.50
2022-10-22 13:00:00,1.99,354.41,1.46,346.25,1.30,359.75,22.00
2022-10-22 14:00:00,1.17,301.60,0.80,352.30,0.94,347.20,23.17
2022-10-22 15:00:00,0.77,18.54,1.32,353.02,0.91,342.08,25.17
2022-10-22 16:00:00,1.22,333.84,1.09,336.23,0.83,319.04,26.54
2022-10-22 17:00:00,1.53,319.73,1.19,324.09,1.28,319.20,24.83
2022-10-22 18:00:00,1.77,329.98,1.64,331.23,1.37,328.01,19.00
2022-10-22 19:00:00,1.38,269.75,1.35,240.27,1.48,273.50,15.33
2022-10-22 20:00:00,2.21,167.68,2.05,169.73,2.03,175.27,9.46
2022-10-22 21:00:00,2.09,32.10,1.76,93.79,1.60,146.05,6.00
2022-10-22 22:00:00,1.96,94.59,1.37,170.03,1.45,165.57,8.00
2022-10-22 23:00:00,3.31,181.38,2.71,179.08,2.53,174.67,18.62
2022-10-23 00:00:00,1.57,95.94,0.85,151.74,1.01,151.75,8.17
2022-10-23 01:00:00,1.25,185.44,1.06,169.19,0.90,175.54,8.00
2022-10-23 02:00:00,4.62,183.25,3.70,182.25,3.97,183.17,6.00
2022-10-23 03:00:00,3.63,175.51,4.22,176.00,4.12,178.66,6.00
2022-10-23 04:00:00,4.46,176.25,3.93,183.01,3.80,182.15,8.00
2022-10-23 05:00:00,4.02,174.83,3.92,176.83,3.89,177.33,8.33
2022-10-23 06:00:00,1.90,24.10,2.15,25.61,2.40,8.97,9.42
2022-10-23 07:00:00,3.65,319.35,3.54,320.93,3.79,319.99,13.54
2022-10-23 08:00:00,3.99,244.07,4.18,257.16,3.67,269.26,4.00
2022-10-23 09:00:00,1.98,250.93,1.54,248.20,1.92,248.48,11.00
2022-10-23 10:00:00,1.31,283.43,1.25,261.12,1.11,264.68,17.08
