date,windSpeed3s,windDir3s,windSpeed2m,windDir2m,windSpeed10m,windDir10m,temperature
2022-03-12 11:00:00,2.16,304.19,1.57,315.68,1.35,313.30,21.00
2022-03-12 12:00:00,1.40,345.35,1.18,352.84,1.23,348.47,26.50
2022-03-12 13:00:00,1.33,260.43,0.98,254.11,0.82,250.82,23.17
2022-03-12 14:00:00,1.66,264.44,1.29,277.11,1.16,259.88,25.41
2022-03-12 15:00:00,1.63,253.58,1.55,260.59,1.35,259.28,25.67
2022-03-12 16:00:00,2.36,310.38,2.32,313.29,2.10,311.21,23.12
2022-03-12 17:00:00,1.72,276.56,2.08,280.93,1.69,284.86,25.43
2022-03-12 18:00:00,1.68,268.37,1.56,269.32,1.59,263.34,21.81
2022-03-12 19:00:00,0.97,355.44,1.02,347.06,0.89,350.66,16.18
2022-03-12 20:00:00,2.46,340.13,2.03,338.56,2.06,342.97,14.33
2022-03-12 21:00:00,2.91,205.14,2.38,193.82,2.22,204.10,10.50
2022-03-12 22:00:00,2.58,194.13,2.49,200.18,2.53,194.01,13.83
2022-03-12 23:00:00,5.38,206.65,4.46,203.61,4.39,204.01,25.76
2022-03-13 00:00:00,3.42,252.22,3.03,250.17,2.93,241.54,14.20
2022-03-13 01:00:00,2.87,227.41,2.66,220.39,2.39,226.17,10.80
2022-03-13 02:00:00,3.91,200.13,3.17,190.66,2.78,191.42,10.00
2022-03-13 03:00:00,2.36,236.96,2.26,231.73,2.35,220.05,8.44
2022-03-13 04:00:00,1.82,180.16,1.19,196.24,1.10,206.79,11.00
2022-03-13 05:00:00,2.33,179.50,1.58,144.21,1.92,194.24,10.50
2022-03-13 06:00:00,3.06,332.12,2.86,318.46,2.84,339.64,9.07
2022-03-13 07:00:00,2.65,91.72,2.33,140.17,2.00,156.12,6.88
2022-03-13 08:00:00,2.48,287.72,4.77,273.84,5.12,275.34,7.17
2022-03-13 09:00:00,3.33,228.31,2.99,249.63,3.21,253.76,9.17
2022-03-13 10:00:00,3.52,219.88,3.08,225.16,3.04,223.68,10.83
2022-03-13 11:00:00,1.90,257.05,2.22,256.24,2.13,255.66,20.50
2022-03-13 12:00:00,2.85,271.28,3.08,282.89,2.81,274.35,19.17
2022-03-13 13:00:00,3.33,292.94,3.27,295.54,3.35,297.17,18.67
2022-03-13 14:00:00,3.34,283.80,2.78,278.53,2.89,280.68,20.00
2022-03-13 15:00:00,2.45,280.21,2.61,298.72,2.70,284.66,22.25
2022-03-13 16:00:00,3.03,304.71,3.31,300.01,2.92,295.95,21.00
2022-03-13 17:00:00,2.45,310.28,2.42,317.53,2.39,318.00,21.33
2022-03-13 18:00:00,1.78,323.45,1.77,324.19,1.72,322.57,18.83
2022-03-13 19:00:00,0.70,229.76,0.79,232.15,0.81,300.29,15.50
2022-03-13 20:00:00,2.00,186.52,2.12,192.47,1.88,199.32,22.67
2022-03-13 21:00:00,2.78,227.06,3.01,237.36,2.64,200.27,11.67
2022-03-13 22:00:00,2.37,35.42,2.71,24.21,2.63,16.86,8.42
2022-03-13 23:00:00,3.20,132.74,3.03,134.26,2.95,141.53,6.00
2022-03-14 00:00:00,2.95,74.71,2.72,103.15,2.74,115.37,5.67
2022-03-14 01:00:00,2.80,128.22,2.59,137.35,2.28,135.66,6.00
2022-03-14 02:00:00,3.82,226.09,4.10,211.29,3.94,205.20,4.83
2022-03-14 03:00:00,4.09,243.69,3.63,241.05,2.95,239.85,4.00
2022-03-14 04:00:00,2.31,61.54,1.94,334.79,1.78,38.25,4.00
2022-03-14 05:00:00,3.36,185.47,3.32,177.27,3.74,166.02,12.83
2022-03-14 06:00:00,4.28,58.46,2.64,64.12,3.06,68.01,2.00
2022-03-14 07:00:00,2.91,60.01,3.31,83.31,2.96,79.36,7.50
2022-03-14 08:00:00,5.42,302.60,2.85,249.29,2.63,191.58,13.67
2022-03-14 09:00:00,1.61,41.07,1.97,351.15,1.54,321.15,8.67
2022-03-14 10:00:00,2.18,284.82,1.58,248.13,1.70,232.10,10.50
2022-03-14 11:00:00,1.46,220.85,1.49,225.54,1.43,222.08,16.33
2022-03-14 12:00:00,2.70,282.61,2.29,281.94,2.13,272.80,19.17
2022-03-14 13:00:00,1.88,350.31,1.77,349.33,1.95,350.00,19.17
2022-03-14 14:00:00,2.26,286.54,2.39,277.97,2.15,287.10,19.50
2022-03-14 15:00:00,3.62,276.29,3.31,274.38,3.63,280.33,18.42
2022-03-14 16:00:00,3.77,283.83,3.89,279.01,3.75,273.51,19.67
2022-03-14 17:00:00,4.70,310.76,4.21,309.26,4.11,307.61,19.17
2022-03-14 18:00:00,2.60,293.25,2.58,287.95,2.89,297.71,18.00
2022-03-14 19:00:00,4.28,207.50,4.51,218.46,4.08,224.06,16.33
2022-03-14 20:00:00,4.16,218.18,5.11,217.33,5.10,217.00,15.83
2022-03-14 21:00:00,2.43,248.94,2.22,264.73,2.20,252.07,13.83
2022-03-14 22:00:00,1.81,162.67,1.80,167.99,1.70,199.98,9.50
2022-03-14 23:00:00,4.66,204.63,3.90,197.69,4.24,191.01,9.67
2022-03-15 00:00:00,4.24,226.34,3.98,205.33,4.02,203.77,6.17
2022-03-15 01:00:00,2.38,283.47,1.94,281.44,1.53,288.18,5.67
2022-03-15 02:00:00,3.23,214.91,2.68,201.42,2.14,297.72,4.50
2022-03-15 03:00:00,3.33,120.86,2.72,116.24,1.76,125.22,3.00
2022-03-15 04:00:00,2.97,35.37,2.61,22.90,2.43,32.54,3.00
2022-03-15 05:00:00,2.25,47.51,2.50,66.10,1.84,50.10,8.33
2022-03-15 06:00:00,2.45,346.53,2.64,10.34,2.76,19.36,8.00
2022-03-15 07:00:00,3.57,209.66,2.72,191.31,2.68,203.51,14.50
2022-03-15 08:00:00,3.81,192.23,4.09,188.82,4.30,194.72,4.17
2022-03-15 09:00:00,3.21,16.21,2.36,12.10,2.32,24.02,7.00
2022-03-15 10:00:00,1.65,28.19,1.68,37.56,1.56,68.81,11.00
2022-03-15 11:00:00,0.95,59.35,0.92,55.84,0.89,35.18,19.17
2022-03-15 12:00:00,1.10,186.50,0.82,202.76,0.82,193.51,22.17
2022-03-15 13:00:00,0.71,310.74,0.62,265.01,0.73,201.77,24.42
2022-03-15 14:00:00,1.73,9.57,2.10,17.92,1.72,8.24,25.83
2022-03-15 15:00:00,2.69,52.22,2.23,50.01,2.44,48.66,25.50
2022-03-15 16:00:00,1.54,46.33,2.47,47.34,2.40,44.50,27.50
2022-03-15 17:00:00,3.38,43.48,3.24,43.07,3.15,42.16,23.42
2022-03-15 18:00:00,2.58,36.16,2.16,46.67,2.21,46.50,19.83
2022-03-15 19:00:00,1.59,64.48,1.46,54.91,1.53,48.74,16.83
2022-03-15 20:00:00,1.91,164.42,1.89,161.64,1.66,154.81,15.00
2022-03-15 21:00:00,2.93,218.79,3.21,214.57,3.07,213.47,15.00
2022-03-15 22:00:00,2.62,246.16,2.41,252.42,2.32,244.45,25.33
2022-03-15 23:00:00,1.91,302.41,2.27,288.84,1.53,284.82,11.67
2022-03-16 00:00:00,2.80,84.06,3.52,84.71,2.90,100.41,13.83
2022-03-16 01:00:00,3.72,56.37,3.10,46.45,3.10,56.07,6.17
2022-03-16 02:00:00,1.97,59.27,2.12,63.61,2.05,65.98,8.50
2022-03-16 03:00:00,1.94,134.98,2.57,97.43,2.32,96.44,6.50
2022-03-16 04:00:00,4.03,59.93,4.19,102.59,2.50,139.35,11.71
2022-03-16 05:00:00,1.97,145.54,2.56,26.53,1.57,62.70,4.17
2022-03-16 06:00:00,2.79,317.42,2.44,271.18,2.06,304.61,5.33
2022-03-16 07:00:00,4.05,96.05,3.10,89.33,3.40,98.49,3.33
2022-03-16 08:00:00,1.82,354.63,2.30,331.84,1.51,327.10,3.00
2022-03-16 09:00:00,2.83,182.65,2.40,229.87,2.32,202.37,17.17
2022-03-16 10:00:00,2.61,70.39,1.76,69.85,1.86,59.42,23.17
2022-03-16 11:00:00,1.98,75.10,2.24,64.01,2.23,66.50,11.50
2022-03-16 12:00:00,3.82,54.51,2.75,50.83,2.98,51.33,16.17
2022-03-16 13:00:00,3.01,44.26,1.90,76.03,1.86,69.72,25.33
2022-03-16 14:00:00,2.98,79.93,1.82,64.66,1.71,77.33,13.67
2022-03-16 15:00:00,1.91,74.41,1.19,91.33,1.37,88.99,18.67
2022-03-16 16:00:00,3.23,62.25,2.99,50.24,2.85,50.00,18.17
2022-03-16 17:00:00,3.42,27.26,3.09,35.91,3.22,27.40,9.50
2022-03-16 18:00:00,2.63,356.57,3.00,5.92,2.88,15.56,6.83
2022-03-16 19:00:00,2.54,52.12,2.57,48.62,2.84,34.98,2.83
2022-03-16 20:00:00,1.43,117.56,1.49,109.30,1.38,115.15,5.33
2022-03-16 21:00:00,2.00,154.61,1.82,169.50,1.81,163.34,5.00
2022-03-16 22:00:00,1.23,40.89,1.08,38.73,1.08,49.00,4.83
2022-03-16 23:00:00,1.91,116.82,1.94,91.50,1.88,84.02,3.33
2022-03-17 00:00:00,1.74,116.74,1.66,123.01,1.58,121.64,0.50
2022-03-17 01:00:00,2.37,120.84,1.31,149.53,1.39,138.54,3.67
2022-03-17 02:00:00,1.59,115.01,1.07,102.80,1.19,101.27,3.67
2022-03-17 03:00:00,1.77,59.60,1.28,72.66,1.14,89.37,1.67
2022-03-17 04:00:00,1.08,81.09,1.05,53.71,0.94,46.58,16.80
2022-03-17 05:00:00,1.60,44.35,1.61,37.03,1.49,41.45,4.00
2022-03-17 06:00:00,1.96,96.56,1.69,78.95,1.20,69.33,4.00
2022-03-17 07:00:00,2.85,71.47,2.43,67.35,2.48,62.51,4.00
2022-03-17 08:00:00,1.33,49.79,1.44,82.83,1.43,69.11,4.00
2022-03-17 09:00:00,3.24,203.14,2.01,187.69,2.08,179.24,7.67
2022-03-17 10:00:00,2.07,134.52,1.77,153.58,1.66,174.46,5.50
2022-03-17 11:00:00,3.06,179.67,3.45,178.25,3.24,177.67,18.00
2022-03-17 12:00:00,2.71,234.92,2.38,250.59,2.29,229.55,18.00
2022-03-17 13:00:00,3.61,0.31,2.95,358.00,2.85,355.96,16.50
2022-03-17 14:00:00,2.89,354.99,2.39,355.01,2.38,1.67,17.17
2022-03-17 15:00:00,1.77,6.44,1.31,357.66,1.54,6.59,16.42
2022-03-17 16:00:00,0.92,77.38,0.94,54.14,0.59,54.89,18.67
2022-03-17 17:00:00,1.64,285.44,1.35,310.58,1.09,324.20,21.17
2022-03-17 18:00:00,1.71,319.99,1.61,309.65,1.58,303.84,15.83
2022-03-17 19:00:00,1.43,232.01,1.48,223.04,1.32,235.02,13.00
2022-03-17 20:00:00,2.35,231.58,2.13,237.73,2.06,234.85,12.67
2022-03-17 21:00:00,2.11,249.74,2.29,242.67,2.21,242.21,13.00
2022-03-17 22:00:00,1.94,263.75,2.17,255.75,2.06,260.96,17.83
2022-03-17 23:00:00,2.42,262.68,2.30,268.36,2.24,260.25,12.00
2022-03-18 00:00:00,1.40,340.04,1.20,330.07,1.26,321.87,13.83
2022-03-18 01:00:00,1.77,166.89,1.48,207.26,1.20,204.34,14.67
2022-03-18 02:00:00,2.21,23.20,2.20,16.91,1.80,1.34,10.83
2022-03-18 03:00:00,1.60,67.85,1.01,60.07,1.26,15.45,7.83
2022-03-18 04:00:00,1.41,171.84,1.24,166.85,1.31,171.40,8.60
2022-03-18 05:00:00,1.40,131.67,1.38,157.42,1.27,165.94,8.33
2022-03-18 06:00:00,1.43,104.38,1.77,143.95,1.82,148.51,12.83
2022-03-18 07:00:00,1.28,51.12,1.69,43.86,1.68,47.69,6.17
2022-03-18 08:00:00,2.57,55.84,1.15,118.34,1.50,99.50,7.83
2022-03-18 09:00:00,1.52,137.23,1.22,97.11,1.16,96.06,12.17
2022-03-18 10:00:00,2.03,91.75,1.35,90.11,1.53,89.68,14.75
2022-03-18 11:00:00,2.90,93.41,1.65,92.67,1.86,71.21,18.00
2022-03-18 12:00:00,1.72,57.19,1.95,70.67,1.96,70.50,20.67
2022-03-18 13:00:00,3.79,59.06,3.73,52.50,3.38,55.00,20.00
2022-03-18 14:00:00,3.79,63.89,3.04,61.44,3.18,60.64,20.00
2022-03-18 15:00:00,2.87,66.08,3.16,57.33,2.78,61.66,21.83
2022-03-18 16:00:00,2.20,56.12,3.03,56.83,2.93,56.67,21.33
2022-03-18 17:00:00,2.77,69.25,2.12,79.04,2.27,75.16,19.00
2022-03-18 18:00:00,2.30,111.71,1.90,97.00,1.81,96.00,18.83
2022-03-18 19:00:00,2.60,54.25,2.72,65.28,2.58,69.24,15.17
2022-03-18 20:00:00,3.55,58.61,3.85,54.99,3.87,51.82,12.67
2022-03-18 21:00:00,1.33,133.69,2.07,96.51,2.04,83.26,11.00
2022-03-18 22:00:00,4.82,55.73,3.79,52.31,3.49,55.19,9.83
2022-03-18 23:00:00,3.75,33.10,3.62,52.33,3.52,51.66,8.50
2022-03-19 00:00:00,1.74,86.94,1.58,96.65,1.77,92.87,8.67
2022-03-19 01:00:00,2.42,101.17,2.26,95.17,2.05,95.99,4.50
2022-03-19 02:00:00,2.57,71.80,2.28,80.14,2.18,80.16,4.33
2022-03-19 03:00:00,2.53,78.31,1.49,80.36,1.56,81.19,5.83
2022-03-19 04:00:00,1.61,175.21,1.41,166.38,1.41,165.21,4.80
2022-03-19 05:00:00,1.84,97.90,1.21,85.13,1.25,115.24,2.83
2022-03-19 06:00:00,2.18,355.92,1.32,355.49,1.71,19.93,2.17
2022-03-19 07:00:00,0.98,279.41,1.11,313.73,1.07,304.23,1.00
2022-03-19 08:00:00,2.70,87.64,2.25,88.81,2.44,87.17,2.67
2022-03-19 09:00:00,1.94,58.61,1.58,73.98,1.53,76.65,7.50
2022-03-19 10:00:00,2.71,57.04,3.33,56.33,3.20,57.66,13.83
2022-03-19 11:00:00,4.11,55.83,5.17,49.00,5.01,50.83,15.17
2022-03-19 12:00:00,2.80,56.88,3.15,62.33,3.02,64.33,17.33
2022-03-19 13:00:00,4.35,49.84,4.83,51.83,4.39,52.83,18.33
2022-03-19 14:00:00,4.73,56.84,3.92,54.83,4.57,53.00,18.00
2022-03-19 15:00:00,3.44,65.70,3.13,58.50,3.35,58.67,17.00
2022-03-19 16:00:00,2.58,49.83,2.38,67.00,2.45,64.00,16.50
2022-03-19 17:00:00,2.46,71.64,2.39,65.66,2.36,65.67,16.00
2022-03-19 18:00:00,2.06,91.60,2.06,74.75,2.02,73.32,25.17
2022-03-19 19:00:00,2.62,89.16,1.47,87.68,1.56,94.67,12.50
2022-03-19 20:00:00,1.72,107.66,1.41,65.22,1.42,92.00,11.00
2022-03-19 21:00:00,3.10,47.42,3.08,54.94,2.89,59.41,9.83
2022-03-19 22:00:00,2.90,93.49,1.84,85.63,2.07,77.56,6.50
2022-03-19 23:00:00,1.82,120.07,1.81,107.67,1.84,108.00,9.00
2022-03-20 00:00:00,2.32,74.00,1.76,77.85,1.57,66.27,8.17
2022-03-20 01:00:00,2.29,87.66,1.67,94.67,1.67,91.67,15.17
2022-03-20 02:00:00,2.73,66.53,2.45,55.46,2.55,70.62,6.33
2022-03-20 03:00:00,2.67,40.08,2.85,57.34,2.85,56.77,17.67
2022-03-20 04:00:00,4.14,71.64,2.99,50.66,3.00,47.88,4.75
2022-03-20 05:00:00,3.49,72.91,2.82,71.35,2.75,70.62,3.67
2022-03-20 06:00:00,4.37,76.13,3.35,76.67,3.19,75.51,3.00
2022-03-20 07:00:00,2.23,82.39,2.74,79.34,2.77,80.17,3.00
2022-03-20 08:00:00,2.60,85.04,2.55,79.84,2.64,79.00,3.17
2022-03-20 09:00:00,2.57,43.18,2.61,66.14,2.69,68.50,5.83
2022-03-20 10:00:00,2.85,82.92,2.65,82.63,2.73,82.13,7.33
2022-03-20 11:00:00,1.82,69.05,2.36,84.71,2.21,84.17,9.67
2022-03-20 12:00:00,3.10,84.69,2.98,60.83,2.77,66.50,12.50
2022-03-20 13:00:00,3.65,60.12,4.06,54.17,4.18,55.50,12.58
2022-03-20 14:00:00,3.85,54.13,4.07,55.67,4.25,56.33,17.17
2022-03-20 15:00:00,2.45,89.59,1.93,73.45,2.18,96.73,13.83
2022-03-20 16:00:00,3.50,62.52,3.69,56.12,3.29,56.33,16.00
2022-03-20 17:00:00,4.42,54.13,4.73,49.00,4.77,47.17,14.17
2022-03-20 18:00:00,4.11,57.17,4.38,54.33,4.15,54.33,15.67
2022-03-20 19:00:00,3.61,50.85,2.70,67.30,2.83,59.64,7.00
2022-03-20 20:00:00,2.88,85.99,2.05,89.54,2.03,88.18,8.00
2022-03-20 21:00:00,2.88,46.00,2.35,58.17,2.51,60.33,11.50
2022-03-20 22:00:00,1.55,8.91,2.58,44.67,2.09,39.67,7.67
2022-03-20 23:00:00,2.50,65.84,0.98,41.43,1.13,51.17,7.33
2022-03-21 00:00:00,1.88,187.42,0.55,72.22,1.03,80.34,4.00
2022-03-21 01:00:00,2.27,78.36,1.19,90.98,1.57,87.00,4.00
2022-03-21 02:00:00,2.80,96.19,2.34,82.21,1.89,84.17,9.17
2022-03-21 03:00:00,2.63,68.97,1.86,64.89,2.08,50.48,11.67
2022-03-21 04:00:00,3.30,43.30,2.20,49.19,2.20,50.50,13.56
2022-03-21 05:00:00,1.80,19.04,1.61,51.35,1.27,55.82,1.00
2022-03-21 06:00:00,1.92,65.22,1.43,78.06,1.26,78.81,1.50
2022-03-21 07:00:00,2.20,110.10,1.09,87.83,1.31,85.96,0.67
2022-03-21 08:00:00,1.77,26.76,1.64,83.26,1.40,85.48,1.17
2022-03-21 09:00:00,1.97,94.70,1.92,102.27,1.62,81.33,4.67
2022-03-21 10:00:00,3.10,81.31,2.86,79.00,2.60,81.16,12.83
2022-03-21 11:00:00,2.35,82.71,2.67,83.51,2.67,80.83,10.67
2022-03-21 12:00:00,3.62,66.87,2.82,69.34,2.98,68.35,12.65
2022-03-21 13:00:00,3.52,57.37,3.61,61.33,3.60,63.83,12.83
2022-03-21 14:00:00,3.28,64.66,3.24,64.97,3.42,62.00,12.75
2022-03-21 15:00:00,4.76,59.47,4.09,57.33,3.82,58.67,23.17
2022-03-21 16:00:00,3.97,9.31,4.15,12.22,4.01,18.07,12.83
2022-03-21 17:00:00,4.92,245.99,4.86,246.33,4.58,246.09,6.83
2022-03-21 18:00:00,2.45,203.09,2.60,195.33,2.51,193.51,5.83
2022-03-21 19:00:00,2.49,223.26,1.95,213.59,1.86,203.06,26.33
2022-03-21 20:00:00,1.91,232.19,1.76,221.01,1.69,257.60,4.17
2022-03-21 21:00:00,2.51,75.04,2.86,86.95,2.49,90.76,3.50
2022-03-21 22:00:00,1.45,284.66,1.00,117.07,1.02,145.21,1.33
2022-03-21 23:00:00,1.14,190.72,1.10,200.20,1.13,202.02,1.67
2022-03-22 00:00:00,1.09,184.26,1.13,190.50,1.17,190.37,2.83
2022-03-22 01:00:00,3.62,226.62,3.09,250.42,2.90,250.42,3.50
2022-03-22 02:00:00,3.76,179.80,3.06,175.32,2.96,175.17,2.83
2022-03-22 03:00:00,1.51,144.28,1.08,167.16,1.11,158.78,-8.17
2022-03-22 04:00:00,0.74,52.19,0.44,166.81,0.49,171.43,-17.12
2022-03-22 05:00:00,0.97,186.46,0.67,200.32,0.72,186.98,-17.33
2022-03-22 06:00:00,1.97,187.65,2.37,157.65,2.26,172.93,-2.33
2022-03-22 07:00:00,2.50,166.57,2.48,156.95,2.24,145.11,-2.00
2022-03-22 08:00:00,0.95,108.12,1.27,155.43,1.09,133.40,-13.92
2022-03-22 09:00:00,0.67,211.75,0.57,194.99,0.62,202.07,7.33
2022-03-22 10:00:00,0.92,175.78,1.05,215.07,0.89,205.51,14.25
2022-03-22 11:00:00,1.17,280.24,1.25,261.85,1.27,242.84,25.83
2022-03-22 12:00:00,0.90,264.69,1.27,269.42,1.26,293.13,17.17
2022-03-22 13:00:00,2.13,291.24,1.74,289.87,1.55,285.58,17.83
2022-03-22 14:00:00,1.37,324.97,1.28,314.57,1.39,312.98,17.67
2022-03-22 15:00:00,1.68,277.27,1.66,257.71,1.66,278.80,15.00
2022-03-22 16:00:00,2.51,241.90,2.14,256.83,2.47,244.29,24.00
2022-03-22 17:00:00,1.84,265.32,1.73,238.40,1.73,241.33,16.33
2022-03-22 18:00:00,2.85,301.75,2.50,305.35,2.38,307.00,16.17
2022-03-22 19:00:00,2.46,278.14,2.85,279.98,2.88,279.77,12.17
2022-03-22 20:00:00,4.21,295.98,3.67,297.34,3.62,292.15,9.00
2022-03-22 21:00:00,4.22,256.03,3.88,260.93,3.91,266.09,7.58
2022-03-22 22:00:00,2.96,252.68,3.06,250.64,3.04,252.16,6.33
2022-03-22 23:00:00,1.95,252.34,2.23,239.68,1.98,267.51,21.83
2022-03-23 00:00:00,2.73,190.88,2.06,199.75,2.10,196.27,4.83
2022-03-23 01:00:00,4.04,186.22,3.59,187.90,3.28,188.68,5.33
2022-03-23 02:00:00,1.99,180.82,2.17,183.83,2.23,182.66,1.67
2022-03-23 03:00:00,1.74,167.62,1.94,171.59,1.88,173.68,3.00
2022-03-23 04:00:00,1.60,165.06,1.61,167.39,1.73,165.52,3.00
2022-03-23 05:00:00,1.40,146.30,1.16,154.66,1.33,153.63,3.17
2022-03-23 06:00:00,0.76,147.99,0.96,155.85,1.00,157.67,4.00
2022-03-23 07:00:00,0.95,149.12,1.10,163.00,1.05,163.50,3.00
2022-03-23 08:00:00,2.07,169.50,2.10,173.83,1.79,173.17,3.50
2022-03-23 09:00:00,1.35,48.44,1.19,71.07,1.21,91.01,11.33
2022-03-23 10:00:00,2.35,36.99,2.02,39.67,1.94,41.33,25.50
2022-03-23 11:00:00,1.53,42.05,1.50,46.91,1.39,45.83,19.67
2022-03-23 12:00:00,1.25,3.69,1.14,37.44,0.96,26.32,23.67
2022-03-23 13:00:00,1.18,71.85,0.89,72.05,0.85,38.42,25.50
2022-03-23 14:00:00,1.78,313.08,1.78,326.50,1.65,320.94,26.08
2022-03-23 15:00:00,1.95,313.13,1.88,326.93,2.03,317.21,24.67
2022-03-23 16:00:00,1.39,254.80,1.22,284.55,1.13,286.62,29.17
2022-03-23 17:00:00,0.95,8.29,0.87,352.91,0.76,343.15,33.50
2022-03-23 18:00:00,1.75,327.23,1.86,328.97,1.67,333.24,20.00
2022-03-23 19:00:00,2.48,291.79,2.70,295.65,2.60,295.68,17.17
2022-03-23 20:00:00,2.72,243.10,2.60,237.02,2.59,242.83,12.08
2022-03-23 21:00:00,4.37,227.75,4.60,232.01,4.39,230.19,13.50
2022-03-23 22:00:00,4.34,247.66,4.36,249.33,4.52,250.50,19.00
2022-03-23 23:00:00,2.90,262.86,2.69,249.51,2.76,251.50,11.83
2022-03-24 00:00:00,1.70,226.19,1.77,226.40,1.74,226.71,10.33
2022-03-24 01:00:00,2.47,241.76,2.31,248.50,2.23,248.55,10.17
2022-03-24 02:00:00,2.96,241.03,3.01,260.91,3.01,257.14,10.00
2022-03-24 03:00:00,3.11,264.20,2.26,263.47,2.01,251.06,8.67
2022-03-24 04:00:00,1.58,315.86,1.77,307.58,1.89,287.07,6.17
2022-03-24 05:00:00,1.70,1.86,1.77,352.94,1.53,321.60,5.00
2022-03-24 06:00:00,4.16,50.99,2.44,61.95,2.55,63.81,16.50
2022-03-24 07:00:00,4.77,52.14,4.24,55.00,4.20,53.83,4.33
2022-03-24 08:00:00,4.78,43.73,4.19,53.17,4.05,55.17,4.00
2022-03-24 09:00:00,2.52,81.45,2.72,62.93,3.12,60.16,5.17
2022-03-24 10:00:00,1.98,82.93,2.24,84.70,2.06,80.84,11.33
2022-03-24 11:00:00,1.95,72.89,2.10,92.02,2.08,92.17,16.67
2022-03-24 12:00:00,3.11,91.51,2.02,86.86,2.06,75.94,13.50
2022-03-24 13:00:00,4.13,52.20,3.89,54.34,3.39,56.66,15.00
2022-03-24 14:00:00,2.78,72.29,3.77,55.66,3.71,56.50,15.50
2022-03-24 15:00:00,1.73,67.23,1.94,66.17,2.40,64.83,26.83
2022-03-24 16:00:00,2.92,52.67,3.49,53.00,2.80,59.66,19.50
2022-03-24 17:00:00,4.21,48.00,3.68,51.83,3.75,52.00,20.00
2022-03-24 18:00:00,2.69,3.75,2.63,8.90,2.94,13.55,10.00
2022-03-24 19:00:00,1.10,35.66,0.78,30.97,0.67,357.12,11.33
2022-03-24 20:00:00,1.29,164.00,1.30,131.61,1.33,132.82,3.83
2022-03-24 21:00:00,0.68,155.68,0.62,162.39,0.56,152.97,4.17
2022-03-24 22:00:00,0.51,319.05,0.56,234.08,0.60,211.25,3.33
2022-03-24 23:00:00,0.62,85.69,0.81,99.16,0.47,92.04,2.00
2022-03-25 00:00:00,2.44,40.23,2.42,41.84,2.39,43.32,1.83
2022-03-25 01:00:00,1.81,85.71,1.49,310.01,1.28,325.79,1.00
2022-03-25 02:00:00,0.93,142.65,0.71,97.02,0.65,100.71,1.00
2022-03-25 03:00:00,0.00,0.00,0.00,0.00,0.14,358.75,16.33
2022-03-25 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.83
2022-03-25 05:00:00,1.58,340.36,1.60,317.87,1.69,318.87,4.08
2022-03-25 06:00:00,2.16,273.06,1.27,276.78,1.16,279.93,3.00
2022-03-25 07:00:00,2.79,280.27,2.41,234.67,2.28,247.58,1.33
2022-03-25 08:00:00,1.44,357.71,1.75,355.61,1.70,359.28,12.00
2022-03-25 09:00:00,2.09,195.91,1.34,248.56,1.27,240.68,3.67
2022-03-25 10:00:00,1.26,317.18,0.65,267.84,0.39,314.99,15.83
2022-03-25 11:00:00,1.23,100.44,0.68,94.47,0.66,89.53,13.50
2022-03-25 12:00:00,1.61,246.35,1.02,210.04,0.62,231.47,24.17
2022-03-25 13:00:00,1.67,303.03,1.21,299.15,0.92,289.35,10.17
2022-03-25 14:00:00,1.13,342.37,1.23,336.05,0.89,332.00,29.67
2022-03-25 15:00:00,1.48,328.95,1.51,359.59,1.23,339.65,20.83
2022-03-25 16:00:00,1.58,337.87,1.63,336.06,1.20,344.59,17.50
2022-03-25 17:00:00,1.45,287.95,1.24,264.54,1.09,278.17,17.25
2022-03-25 18:00:00,0.97,246.91,0.86,230.70,0.75,233.30,18.83
2022-03-25 19:00:00,1.34,233.70,1.31,245.08,1.05,252.93,17.83
2022-03-25 20:00:00,2.39,256.01,1.69,242.54,2.03,260.80,7.83
2022-03-25 21:00:00,2.81,254.18,2.03,242.16,2.21,248.27,5.17
2022-03-25 22:00:00,2.03,228.14,2.03,198.45,1.78,207.50,2.83
2022-03-25 23:00:00,1.54,224.08,0.95,248.69,0.89,265.61,2.00
2022-03-26 00:00:00,1.73,58.68,1.09,112.71,0.71,135.23,2.00
2022-03-26 01:00:00,3.04,209.71,2.64,204.68,2.80,201.96,0.83
2022-03-26 02:00:00,1.87,248.43,2.11,246.89,1.93,244.92,-1.83
2022-03-26 03:00:00,2.42,168.75,2.48,199.60,2.78,206.95,0.17
2022-03-26 04:00:00,1.79,158.35,1.74,145.27,1.70,161.14,-15.67
2022-03-26 05:00:00,1.45,160.39,1.64,170.62,1.60,172.21,-10.67
2022-03-26 06:00:00,0.90,86.71,0.58,138.99,0.48,129.14,-16.00
2022-03-26 07:00:00,0.72,151.01,0.52,128.67,0.53,128.69,-16.00
2022-03-26 08:00:00,1.66,111.65,1.40,166.87,1.23,132.85,5.83
2022-03-26 09:00:00,1.35,114.99,1.59,116.02,1.23,65.45,4.17
2022-03-26 10:00:00,1.30,31.92,1.13,39.51,1.13,50.30,8.00
2022-03-26 11:00:00,2.36,58.58,2.10,59.46,2.17,55.50,24.00
2022-03-26 12:00:00,1.67,57.65,1.95,58.48,1.62,55.46,17.33
2022-03-26 13:00:00,1.46,17.19,1.51,12.40,1.27,26.83,17.83
2022-03-26 14:00:00,2.77,313.32,2.73,318.54,2.61,312.35,15.17
